question_id,question,chunk_id,title,primary_category,abstract_preview,relevance
13,How are reinforcement learning agents used to allocate portfolios?,2512.10913v1_c0,"Reinforcement Learning in Financial Decision Making: A Systematic Review of Performance, Challenges, and Implementation Strategies",q-fin.CP,"Title: Reinforcement Learning in Financial Decision Making: A Systematic Review of Performance, Challenges, and Implementation Strategies  Abstract: Reinforcement learning (RL) is an innovative approach to financial decision making, offering specialized solutions to complex investment problems where",1
13,How are reinforcement learning agents used to allocate portfolios?,2602.17098v1_c0,Deep Reinforcement Learning for Optimal Portfolio Allocation: A Comparative Study with Mean-Variance Optimization,q-fin.PM,"Title: Deep Reinforcement Learning for Optimal Portfolio Allocation: A Comparative Study with Mean-Variance Optimization  Abstract: Portfolio Management is the process of overseeing a group of investments, referred to as a portfolio, with the objective of achieving predetermined investment goals. Po",1
13,How are reinforcement learning agents used to allocate portfolios?,2603.22880v1_c0,Portfolio Optimization under Recursive Utility via Reinforcement Learning,q-fin.GN,Title: Portfolio Optimization under Recursive Utility via Reinforcement Learning  Abstract: We study whether a risk-sensitive objective from asset-pricing theory -- recursive utility -- improves reinforcement learning for portfolio allocation. The Bellman equation under recursive utility involves a ,1
13,How are reinforcement learning agents used to allocate portfolios?,2603.23300v1_c0,Designing Agentic AI-Based Screening for Portfolio Investment,q-fin.PM,"Title: Designing Agentic AI-Based Screening for Portfolio Investment  Abstract: We introduce a new agentic artificial intelligence (AI) platform for portfolio management. Our architecture consists of three layers. First, two large language model (LLM) agents are assigned specialized tasks: one agent",1
13,How are reinforcement learning agents used to allocate portfolios?,2604.02279v1_c0,The Self Driving Portfolio: Agentic Architecture for Institutional Asset Management,cs.AI,Title: The Self Driving Portfolio: Agentic Architecture for Institutional Asset Management  Abstract: Agentic AI shifts the investor's role from analytical execution to oversight. We present an agentic strategic asset allocation pipeline in which approximately 50 specialized agents produce capital m,1
14,What is risk parity and why is it used?,2503.18675v1_c0,Corporate Finance in the Age of Fintech: Scenarios and Challenges,q-fin.GN,"Title: Corporate Finance in the Age of Fintech: Scenarios and Challenges  Abstract: Blockchain is a technological innovation that has the potential to radically change our financial markets by providing an alternative management approach to the ""promise market"", which is the foundation of our financ",0
14,What is risk parity and why is it used?,2506.07472v3_c0,Partial comonotonicity and distortion riskmetrics,q-fin.RM,"Title: Partial comonotonicity and distortion riskmetrics  Abstract: We establish a connection between dependence structures and subclasses of distortion riskmetrics under which the latter are additive. A new notion of positive dependence, called partial comonotonicity, is developed, which nests the ",0
14,What is risk parity and why is it used?,2506.13435v1_c0,"Choquet rating criteria, risk measures, and risk consistency",q-fin.RM,"Title: Choquet rating criteria, risk measures, and risk consistency  Abstract: Credit ratings are widely used by investors as a screening device. We introduce and study several natural notions of risk consistency that promote prudent investment decisions in the framework of Choquet rating criteria. ",0
14,What is risk parity and why is it used?,2507.03233v1_c0,Economic Policy Taxonomy,q-fin.GN,Title: Economic Policy Taxonomy  Abstract: This paper proposes a framework for categorizing economic policies in a form of a tree taxonomy. The purpose of this approach is to construct an exhaustive and standardized list of actions that a governing authority has access to and can change to control a,0
14,What is risk parity and why is it used?,2507.15441v3_c0,Approaches for modelling the term-structure of default risk under IFRS 9: A tutorial using discrete-time survival analysis,q-fin.RM,"Title: Approaches for modelling the term-structure of default risk under IFRS 9: A tutorial using discrete-time survival analysis  Abstract: Under the International Financial Reporting Standards (IFRS) 9, credit losses ought to be recognised timeously and accurately. This requirement belies a certai",0
14,What is risk parity and why is it used?,2509.12558v2_c0,A Note on Subadditivity of Value at Risks (VaRs): A New Connection to Comonotonicity,q-fin.RM,"Title: A Note on Subadditivity of Value at Risks (VaRs): A New Connection to Comonotonicity  Abstract: In this paper, we provide a new property of value at risk (VaR), which is a standard risk measure that is widely used in quantitative financial risk management. We show that the subadditivity of Va",0
14,What is risk parity and why is it used?,2510.15879v1_c0,"A study about who is interested in stock splitting and why: considering companies, shareholders or managers",q-fin.GN,"Title: A study about who is interested in stock splitting and why: considering companies, shareholders or managers  Abstract: There are many misconceptions around stock prices, stock splits, shareholders, investors, and managers behaviour about such informations due to a number of confounding factor",0
14,What is risk parity and why is it used?,2511.12391v3_c0,Sharpening Shapley Allocation: from Basel 2.5 to FRTB,q-fin.RM,"Title: Sharpening Shapley Allocation: from Basel 2.5 to FRTB  Abstract: Risk allocation, the decomposition of a portfolio-wide risk measure into component contributions, is a fundamental problem in financial risk management due to the non-additive nature of risk measures, the layered organizational ",0
14,What is risk parity and why is it used?,2511.21556v1_c0,Informative Risk Measures in the Banking Industry: A Proposal based on the Magnitude-Propensity Approach,q-fin.RM,"Title: Informative Risk Measures in the Banking Industry: A Proposal based on the Magnitude-Propensity Approach  Abstract: Despite decades of research in risk management, most of the literature has focused on scalar risk measures (like e.g. Value-at-Risk and Expected Shortfall). While such scalar me",0
14,What is risk parity and why is it used?,2512.07787v4_c0,VaR at Its Extremes: Impossibilities and Conditions for One-Sided Random Variables,q-fin.RM,"Title: VaR at Its Extremes: Impossibilities and Conditions for One-Sided Random Variables

Abstract:",0
14,What is risk parity and why is it used?,2512.10823v1_c0,Option-Implied Zero-Coupon Yields: Unifying Bond and Equity Markets,q-fin.PR,"Title: Option-Implied Zero-Coupon Yields: Unifying Bond and Equity Markets  Abstract: This paper addresses a critical inconsistency in models of the term structure of interest rates (TSIR), where zero-coupon bonds are priced under risk-neutral measures distinct from those used in equity markets. We ",0
14,What is risk parity and why is it used?,2603.09164v1_c0,Slippage-at-Risk (SaR): A Forward-Looking Liquidity Risk Framework for Perpetual Futures Exchanges,q-fin.RM,"Title: Slippage-at-Risk (SaR): A Forward-Looking Liquidity Risk Framework for Perpetual Futures Exchanges  Abstract: We introduce $\textbf{Slippage-at-Risk (SaR)}$, a quantitative framework for measuring liquidity risk in perpetual futures exchanges. Unlike backward-looking metrics such as Value-at-",0
14,What is risk parity and why is it used?,2604.10375v1_c0,On the Structure of Risk Contribution: A Leave-One-Out Decomposition into Inherent and Correlation Risk,q-fin.RM,Title: On the Structure of Risk Contribution: A Leave-One-Out Decomposition into Inherent and Correlation Risk  Abstract: This paper develops a decomposition of standard Risk Contribution (RC) into two economically interpretable components: inherent risk and correlation risk. Using a leave-one-out r,1
14,What is risk parity and why is it used?,2604.10758v3_c0,Investing Is Compression,cs.CE,Title: Investing Is Compression  Abstract: In 1956 John Kelly wrote a paper at Bell Labs describing the relationship between gambling and Information Theory. What came to be known as the Kelly Criterion is both an objective and a closed-form solution to sizing wagers when odds and edge are known. Sa,0
